Age,MonthlyIncome,Attrition,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
22,2871.0,0,534,15,3,144.0,2,59,3,1,4,23785.0,1,15.0,3.0,3,0,1,5,3,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
51,7484.0,0,1456,1,4,145.0,1,30,2,3,1,25796.0,3,20.0,4.0,3,0,23,1,2,13,12,12,8,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
34,6074.0,1,658,7,3,147.0,1,66,1,2,3,22887.0,1,24.0,4.0,4,0,9,3,3,9,7,0,6,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
54,17328.0,0,142,26,3,148.0,4,30,4,4,4,13871.0,2,12.0,3.0,3,0,23,3,3,5,3,4,4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
24,2774.0,0,1127,18,1,150.0,2,52,3,1,3,13257.0,0,12.0,3.0,3,1,6,2,3,5,3,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
34,4505.0,0,1031,6,4,151.0,3,45,2,2,2,15000.0,6,15.0,3.0,3,1,12,3,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
37,7428.0,0,1189,3,3,152.0,3,87,3,3,4,14506.0,2,12.0,3.0,1,0,12,3,3,5,3,1,3,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
34,11631.0,0,1354,5,3,153.0,3,45,2,3,1,5615.0,2,12.0,3.0,4,0,14,6,3,11,10,5,8,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
36,9738.0,0,1467,11,2,154.0,2,92,3,3,4,22952.0,0,14.0,3.0,3,1,10,6,3,9,7,2,8,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
36,2835.0,0,922,3,2,155.0,1,39,3,1,4,2561.0,5,22.0,4.0,1,1,7,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
43,16959.0,0,394,26,2,158.0,3,92,3,4,4,19494.0,1,12.0,3.0,4,2,25,3,4,25,12,4,12,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
30,2613.0,0,1312,23,3,159.0,1,96,1,1,3,22310.0,1,25.0,4.0,3,3,10,2,2,10,7,0,9,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
33,6146.0,0,750,22,2,160.0,3,95,3,2,2,15480.0,0,13.0,3.0,1,1,8,2,4,7,7,0,7,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
56,4963.0,1,441,14,4,161.0,2,72,3,1,2,4510.0,9,18.0,3.0,1,3,7,2,3,5,4,4,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
51,19537.0,0,684,6,3,162.0,1,51,3,5,3,6462.0,7,13.0,3.0,3,0,23,5,3,20,18,15,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
31,6172.0,1,249,6,4,163.0,2,76,1,2,3,20739.0,4,18.0,3.0,2,0,12,3,2,7,7,7,7,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
26,2368.0,0,841,6,3,164.0,3,46,2,1,2,23300.0,1,19.0,3.0,3,0,5,3,2,5,4,4,3,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
58,10312.0,1,147,23,4,165.0,4,94,3,3,4,3465.0,1,12.0,3.0,4,1,40,3,2,40,10,15,6,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
19,1675.0,1,528,22,1,167.0,4,50,3,1,3,26820.0,1,19.0,3.0,4,0,0,2,2,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
22,2523.0,0,594,2,1,169.0,3,100,3,1,4,19299.0,0,14.0,3.0,3,1,3,2,3,2,1,2,1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
49,6567.0,0,470,20,4,170.0,3,96,3,2,1,5549.0,1,14.0,3.0,3,0,16,2,2,15,11,5,11,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
43,4739.0,0,957,28,3,171.0,2,72,4,1,3,16090.0,4,12.0,3.0,4,0,18,2,3,3,2,1,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
50,9208.0,0,809,12,3,174.0,3,77,3,3,4,6645.0,4,11.0,3.0,4,0,16,3,3,2,2,2,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
31,4559.0,1,542,20,3,175.0,2,71,1,2,3,24788.0,3,11.0,3.0,3,1,4,2,3,2,2,2,2,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
41,8189.0,0,802,9,1,176.0,3,96,3,3,3,21196.0,3,13.0,3.0,3,1,12,2,3,9,7,0,7,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
26,2942.0,0,1355,25,1,177.0,3,61,3,1,3,8916.0,1,23.0,4.0,4,1,8,3,3,8,7,5,7,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
36,4941.0,0,216,6,2,178.0,2,84,3,2,2,2819.0,6,20.0,4.0,4,2,7,0,3,3,2,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
51,10650.0,1,1150,8,4,179.0,1,53,1,3,4,25150.0,2,15.0,3.0,4,0,18,2,3,4,2,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False
39,5902.0,0,1329,4,4,182.0,4,47,2,2,3,14590.0,4,14.0,3.0,3,1,17,1,4,15,11,5,9,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
25,8639.0,0,959,28,3,183.0,1,41,2,2,3,24835.0,2,18.0,3.0,4,0,6,3,3,2,2,2,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
30,6347.0,0,1240,9,3,184.0,3,48,3,2,4,13982.0,0,19.0,3.0,4,0,12,2,1,11,9,4,7,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
32,4200.0,1,1033,9,3,190.0,1,41,3,1,1,10224.0,7,22.0,4.0,1,0,10,2,4,5,4,0,4,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
45,3452.0,0,1316,29,3,192.0,3,83,3,1,4,9752.0,5,13.0,3.0,2,0,9,2,2,6,5,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
38,4317.0,0,364,3,5,193.0,4,32,3,2,3,2302.0,3,20.0,4.0,2,0,19,2,3,3,2,2,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
30,2632.0,0,438,18,3,194.0,1,75,3,1,3,23910.0,1,14.0,3.0,3,0,5,4,2,5,4,0,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
32,4668.0,0,689,9,2,195.0,4,35,1,2,4,22812.0,0,17.0,3.0,4,3,9,2,4,8,7,0,7,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
30,3204.0,0,201,5,3,197.0,4,84,3,1,1,10415.0,5,14.0,3.0,4,1,8,3,3,3,2,2,2,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
30,2720.0,0,1427,2,1,198.0,2,35,2,1,4,11162.0,0,13.0,3.0,4,0,6,3,3,5,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
41,17181.0,0,857,10,3,199.0,4,91,2,4,1,12888.0,4,13.0,3.0,2,1,21,2,2,7,6,7,7,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
41,2238.0,0,933,9,4,200.0,3,94,3,1,1,6961.0,2,21.0,4.0,4,1,7,2,3,5,0,1,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
19,1483.0,0,1181,3,1,201.0,2,79,3,1,2,16102.0,1,14.0,3.0,4,0,1,3,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
40,5605.0,0,1395,26,3,202.0,2,54,3,2,2,8504.0,1,11.0,3.0,1,1,20,2,3,20,7,2,13,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
35,7295.0,0,662,1,5,204.0,3,94,3,3,2,11439.0,1,13.0,3.0,1,2,10,3,3,10,8,0,6,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
53,2306.0,0,1436,6,2,205.0,2,34,3,2,3,16047.0,2,20.0,4.0,4,1,13,3,1,7,7,4,5,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
45,2348.0,0,194,9,3,206.0,2,60,3,2,2,10901.0,8,18.0,3.0,3,1,20,2,1,17,9,0,15,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
32,8998.0,0,967,8,3,207.0,2,43,3,3,4,15589.0,1,14.0,3.0,4,0,9,2,3,9,8,3,7,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
29,4319.0,0,1496,1,1,208.0,4,41,3,2,3,26283.0,1,13.0,3.0,1,1,10,1,3,10,7,0,9,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
51,6132.0,0,1169,7,4,211.0,2,34,2,2,3,13983.0,2,17.0,3.0,3,0,10,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
58,3346.0,0,1145,9,3,214.0,2,75,2,1,2,11873.0,4,20.0,4.0,2,1,9,3,2,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
40,10855.0,0,630,4,4,215.0,3,67,2,3,4,8552.0,7,11.0,3.0,1,1,15,2,2,12,11,2,11,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
34,2231.0,0,303,2,4,216.0,3,75,3,1,3,11314.0,6,18.0,3.0,4,1,6,3,3,4,3,1,2,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
22,2323.0,0,1256,19,1,217.0,3,80,3,1,4,11992.0,1,24.0,4.0,1,2,2,6,3,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
27,2024.0,0,691,9,3,218.0,4,57,3,1,2,5970.0,6,18.0,3.0,4,1,6,1,1,2,2,2,2,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
28,2713.0,0,440,21,3,221.0,3,42,3,1,4,6672.0,1,11.0,3.0,3,1,5,2,1,5,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
57,9439.0,0,334,24,2,223.0,3,83,4,3,4,23402.0,3,16.0,3.0,2,1,12,2,1,5,3,1,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True
27,2566.0,0,1450,3,3,224.0,3,79,2,1,3,25326.0,1,15.0,3.0,4,1,1,2,2,1,1,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
50,19926.0,0,1452,11,3,226.0,3,53,3,5,2,17053.0,3,15.0,3.0,2,0,21,5,3,5,4,4,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
41,2451.0,0,465,14,3,227.0,1,56,3,1,3,4609.0,4,12.0,3.0,1,1,13,2,3,9,8,1,8,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
30,9419.0,0,1339,5,3,228.0,2,41,3,3,4,8053.0,2,12.0,3.0,3,1,12,2,3,10,9,7,4,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
38,8686.0,0,702,1,4,230.0,1,59,2,2,4,12930.0,4,22.0,4.0,3,0,12,2,4,8,3,0,7,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
32,3038.0,0,120,6,5,231.0,3,43,3,1,3,12430.0,3,20.0,4.0,1,0,8,2,3,5,4,1,4,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
27,3058.0,0,1157,17,3,233.0,3,51,3,1,2,13364.0,0,16.0,3.0,4,1,6,3,2,5,2,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
19,2325.0,1,602,1,1,235.0,3,100,1,1,1,20989.0,0,21.0,4.0,1,0,1,5,4,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
36,2088.0,0,1480,3,2,238.0,4,30,3,1,2,15062.0,4,12.0,3.0,3,0,13,3,2,8,7,7,2,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
30,3072.0,0,111,9,3,239.0,3,66,3,2,1,11012.0,1,11.0,3.0,3,2,12,4,3,12,9,6,10,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
45,5006.0,0,1268,4,2,240.0,3,30,3,2,1,6319.0,4,11.0,3.0,1,1,9,3,4,5,4,0,3,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
56,4257.0,0,713,8,3,241.0,3,67,3,1,1,13939.0,4,18.0,3.0,3,1,19,3,3,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
33,2500.0,0,134,2,3,242.0,3,90,3,1,4,10515.0,0,14.0,3.0,1,0,4,2,4,3,1,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False
19,1102.0,1,303,2,3,243.0,2,47,2,1,4,9241.0,1,22.0,4.0,3,0,1,3,2,1,0,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False
46,10453.0,0,526,1,2,244.0,2,92,3,3,1,2137.0,1,25.0,4.0,3,3,24,2,3,24,13,15,7,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
38,2288.0,0,1380,9,2,245.0,3,75,3,1,4,6319.0,1,12.0,3.0,3,0,2,3,3,2,2,2,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
31,3929.0,0,140,12,1,246.0,3,95,3,1,4,6984.0,8,23.0,4.0,3,1,7,0,3,4,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
34,2311.0,0,629,27,2,247.0,4,95,3,1,2,5711.0,2,15.0,3.0,4,0,9,3,3,3,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
41,3140.0,1,1356,20,2,248.0,2,70,3,1,2,21728.0,1,22.0,4.0,4,0,4,5,2,4,3,0,2,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
50,3690.0,0,328,1,3,249.0,3,86,2,1,3,3425.0,2,15.0,3.0,4,1,5,2,2,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
53,4450.0,0,1084,13,2,250.0,4,57,4,2,1,26250.0,1,11.0,3.0,3,2,5,3,3,4,2,1,3,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
33,2756.0,0,931,14,3,252.0,4,72,3,1,2,4673.0,1,13.0,3.0,4,1,8,5,3,8,7,1,6,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
40,19033.0,0,989,4,1,253.0,4,46,3,5,3,6499.0,1,14.0,3.0,2,1,21,2,3,20,8,9,9,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
